date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,us_aqi,european_aqi,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure,unhealthy_air
2015-03-26,59.2,53.29583333333333,243.16666666666663,70.9875,6.316666666666666,24.416666666666668,0.5,125.5,76.45833333333333,Sunny,0.02,17,10,06:58:00,19:22:00,11:19:00,1:8:00,5,62,1017,1
2015-03-27,82.14999999999999,63.59166666666667,243.16666666666663,56.025,6.316666666666666,29.666666666666668,0.5,140.0,81.54166666666667,Partly cloudy,0.39,18,12,06:57:00,19:24:00,0:11:00,2:1:00,8,76,1008,1
2015-03-28,43.35833333333333,37.8625,243.16666666666663,42.95,6.316666666666666,37.54166666666666,0.5,148.25,88.95833333333333,Partly cloudy,0.0,14,12,06:55:00,19:25:00,13:5:00,2:47:00,11,83,1004,1
2015-03-29,49.1,42.57083333333333,243.16666666666663,44.49166666666667,6.316666666666666,36.75,0.5,102.25,68.875,Cloudy,0.26,13,10,06:53:00,19:26:00,14:1:00,3:29:00,12,87,1008,1
2015-03-30,43.0375,37.833333333333336,243.16666666666663,36.475,6.316666666666666,44.708333333333336,0.5,111.0,71.95833333333333,Partly cloudy,0.46,14,10,06:52:00,19:27:00,14:56:00,4:6:00,11,82,1009,1
2015-03-31,33.237500000000004,28.879166666666663,243.16666666666663,40.59166666666667,6.316666666666666,42.29166666666666,0.5,97.0,67.04166666666667,Overcast,1.1,13,10,06:50:00,19:28:00,15:52:00,4:40:00,11,85,1009,1
2015-04-01,26.4375,23.6125,243.16666666666663,28.22083333333333,6.316666666666666,61.625,0.5,77.625,57.16666666666666,Sunny,2.87,17,11,06:48:00,19:29:00,16:48:00,5:11:00,17,75,1008,1
2015-04-02,15.666666666666666,13.120833333333332,243.16666666666663,21.204166666666666,6.316666666666666,62.25,0.5,65.29166666666667,39.625,Sunny,2.7,12,7,06:47:00,19:30:00,17:44:00,5:40:00,20,62,1014,0
2015-04-03,19.254166666666663,16.545833333333334,243.16666666666663,27.2625,6.316666666666666,60.708333333333336,0.5,57.708333333333336,31.20833333333333,Sunny,0.46,13,7,06:45:00,19:31:00,18:40:00,6:9:00,19,55,1012,0
2015-04-04,17.904166666666665,15.120833333333332,243.16666666666663,23.1125,6.316666666666666,59.25,0.5,56.875,30.70833333333333,Sunny,0.0,10,5,06:43:00,19:32:00,19:38:00,6:38:00,14,51,1017,0
2015-04-05,41.7625,37.00416666666667,243.16666666666663,50.9,6.316666666666666,43.333333333333336,0.5,76.83333333333333,52.208333333333336,Cloudy,0.0,12,8,06:42:00,19:33:00,20:35:00,7:9:00,8,49,1015,1
2015-04-06,29.695833333333336,25.575,243.16666666666663,32.18333333333333,6.316666666666666,52.04166666666666,0.5,101.20833333333331,68.5,Partly cloudy,7.79,16,10,06:40:00,19:34:00,21:33:00,7:41:00,14,72,1008,1
2015-04-07,14.125,11.766666666666666,243.16666666666663,21.92083333333333,6.316666666666666,57.0,0.5,58.16666666666666,32.708333333333336,Overcast,7.81,9,6,06:38:00,19:35:00,22:31:00,8:16:00,17,79,1011,0
2015-04-08,15.920833333333334,12.675,243.16666666666663,17.483333333333334,6.316666666666666,61.708333333333336,0.5,49.708333333333336,26.45833333333333,Sunny,0.05,10,6,06:37:00,19:36:00,23:29:00,8:56:00,24,66,1017,0
2015-04-09,17.258333333333333,12.529166666666669,243.16666666666663,11.258333333333333,6.316666666666666,78.33333333333333,0.5,53.208333333333336,31.83333333333333,Overcast,0.03,9,7,06:35:00,19:37:00,,9:41:00,42,75,1015,0
2015-04-10,14.408333333333331,9.208333333333334,243.16666666666663,16.279166666666665,6.316666666666666,71.66666666666667,0.5,41.25,28.791666666666668,Sunny,0.01,11,6,06:34:00,19:38:00,12:24:00,10:31:00,29,58,1025,0
2015-04-11,30.98333333333333,25.308333333333334,243.16666666666663,40.05833333333333,6.316666666666666,45.708333333333336,0.5,60.25,36.208333333333336,Sunny,0.0,13,5,06:32:00,19:39:00,1:18:00,11:28:00,9,58,1024,0
2015-04-12,50.025,41.708333333333336,243.16666666666663,57.23333333333333,6.316666666666666,32.333333333333336,0.5,92.41666666666669,65.41666666666667,Sunny,0.0,15,7,06:30:00,19:41:00,2:7:00,0:29:00,4,59,1023,1
2015-04-13,49.2,43.60416666666666,243.16666666666663,58.01666666666667,6.316666666666666,40.66666666666666,0.5,122.0,75.45833333333333,Sunny,0.19,17,11,06:29:00,19:42:00,2:53:00,13:35:00,13,67,1013,1
2015-04-14,39.8,34.545833333333334,243.16666666666663,39.45,6.316666666666666,50.333333333333336,0.5,114.5,73.04166666666667,Partly cloudy,0.5,15,11,06:27:00,19:43:00,3:35:00,14:43:00,13,73,1012,1
2015-04-15,30.308333333333334,26.09166666666667,243.16666666666663,44.47916666666666,6.316666666666666,50.583333333333336,0.5,83.29166666666667,62.083333333333336,Partly cloudy,0.6,16,11,06:26:00,19:44:00,4:14:00,15:54:00,16,70,1012,1
2015-04-16,48.4625,41.71666666666667,243.16666666666663,54.22916666666666,6.316666666666666,37.458333333333336,0.5,101.33333333333331,68.45833333333333,Sunny,0.0,17,10,06:24:00,19:45:00,4:53:00,17:6:00,11,59,1021,1
2015-04-17,26.59583333333333,22.9375,243.16666666666663,23.73333333333333,6.316666666666666,73.41666666666667,0.5,92.125,64.625,Sunny,0.0,19,12,06:23:00,19:46:00,5:30:00,18:19:00,22,62,1017,1
2015-04-18,33.020833333333336,23.554166666666664,243.16666666666663,16.6875,6.316666666666666,86.20833333333333,0.5,71.08333333333333,47.54166666666666,Sunny,0.0,20,14,06:21:00,19:47:00,6:8:00,19:32:00,26,63,1012,0
2015-04-19,21.1625,14.9,243.16666666666663,17.516666666666666,6.316666666666666,68.45833333333333,0.5,73.16666666666667,51.75,Light rain,1.53,13,8,06:20:00,19:48:00,6:48:00,20:42:00,24,83,1016,1
2015-04-20,19.616666666666667,16.962500000000002,243.16666666666663,26.266666666666666,6.316666666666666,69.625,0.5,50.75,28.916666666666668,Sunny,0.0,12,7,06:18:00,19:49:00,7:31:00,21:50:00,12,57,1014,0
2015-04-21,18.091666666666665,14.75,243.16666666666663,20.75,6.316666666666666,66.125,0.5,60.708333333333336,34.125,Partly cloudy,3.04,11,7,06:17:00,19:50:00,8:17:00,22:53:00,20,68,1015,0
2015-04-22,20.4625,16.504166666666666,243.16666666666663,26.254166666666663,6.316666666666666,59.458333333333336,0.5,59.91666666666666,33.166666666666664,Heavy rain,17.11,9,7,06:15:00,19:51:00,9:7:00,23:50:00,16,73,1018,0
2015-04-23,17.191666666666666,14.983333333333334,243.16666666666663,26.754166666666663,6.316666666666666,67.95833333333333,0.5,51.91666666666666,30.416666666666668,Partly cloudy,0.62,11,6,06:14:00,19:52:00,10:0:00,,10,60,1023,0
2015-04-24,24.995833333333334,22.683333333333334,243.16666666666663,34.77916666666667,6.316666666666666,61.583333333333336,0.5,66.625,41.458333333333336,Sunny,0.0,15,8,06:12:00,19:53:00,10:55:00,12:41:00,11,56,1021,0
2015-04-25,48.63333333333333,43.74583333333334,243.16666666666663,48.65416666666667,6.316666666666666,42.583333333333336,0.5,96.54166666666669,66.125,Cloudy,0.12,17,11,06:11:00,19:54:00,11:51:00,1:26:00,10,60,1019,1
2015-04-26,41.27916666666667,34.97083333333333,243.16666666666663,40.333333333333336,6.316666666666666,59.91666666666666,0.5,106.625,70.5,Sunny,0.39,17,12,06:09:00,19:55:00,0:48:00,2:5:00,10,72,1016,1
2015-04-27,43.72916666666666,36.25,243.16666666666663,45.55833333333334,6.316666666666666,44.79166666666666,0.5,99.33333333333331,68.125,Sunny,0.0,19,13,06:08:00,19:56:00,13:44:00,2:40:00,10,64,1014,1
2015-04-28,63.88333333333333,55.52916666666667,243.16666666666663,54.708333333333336,6.316666666666666,36.375,0.5,131.25,78.41666666666667,Partly cloudy,0.76,17,11,06:07:00,19:57:00,14:40:00,3:12:00,12,71,1015,1
2015-04-29,53.475,31.8375,243.16666666666663,29.90416666666667,6.316666666666666,57.083333333333336,0.5,119.04166666666669,74.45833333333333,Sunny,4.77,20,14,06:05:00,19:58:00,15:36:00,3:43:00,12,69,1011,1
2015-04-30,30.7125,27.258333333333336,243.16666666666663,30.8625,6.316666666666666,34.833333333333336,0.5,87.33333333333333,63.66666666666666,Partly cloudy,4.19,16,12,06:04:00,19:59:00,16:32:00,4:11:00,16,80,1017,1
2015-05-01,51.2875,42.2,243.16666666666663,45.27916666666667,6.316666666666666,41.91666666666666,0.5,89.625,64.5,Partly cloudy,0.0,17,12,06:03:00,20:0:00,17:29:00,4:40:00,7,82,1015,1
2015-05-02,54.475,46.51666666666667,243.16666666666663,52.11666666666667,6.316666666666666,30.791666666666668,0.5,135.04166666666666,79.58333333333333,Partly cloudy,1.2,20,13,06:02:00,20:1:00,18:26:00,5:10:00,10,64,1013,1
2015-05-03,33.354166666666664,28.791666666666668,243.16666666666663,40.32083333333333,6.316666666666666,40.5,0.5,103.875,69.375,Partly cloudy,4.93,18,14,06:00:00,20:2:00,19:25:00,5:42:00,11,80,1013,1
2015-05-04,34.612500000000004,31.141666666666666,243.16666666666663,43.2875,6.316666666666666,41.708333333333336,0.5,90.54166666666669,64.75,Sunny,0.0,21,14,05:59:00,20:4:00,20:24:00,6:16:00,10,67,1017,1
2015-05-05,29.291666666666668,26.125,243.16666666666663,40.24166666666667,6.316666666666666,50.958333333333336,0.5,81.33333333333333,61.333333333333336,Sunny,0.0,22,15,05:58:00,20:5:00,21:23:00,6:55:00,7,54,1015,1
2015-05-06,30.17083333333333,25.825,243.16666666666663,38.09583333333333,6.316666666666666,47.5,0.5,83.375,62.04166666666666,Sunny,0.0,23,16,05:57:00,20:6:00,22:20:00,7:39:00,12,59,1014,1
2015-05-07,40.91666666666666,34.208333333333336,243.16666666666663,53.29583333333333,6.316666666666666,39.0,0.5,79.83333333333333,59.79166666666666,Sunny,4.16,24,17,05:56:00,20:7:00,23:15:00,8:27:00,8,66,1012,1
2015-05-08,27.98333333333333,23.695833333333336,243.16666666666663,33.4125,6.316666666666666,55.16666666666666,0.5,97.58333333333331,67.41666666666667,Partly cloudy,10.09,17,14,05:54:00,20:8:00,,9:23:00,17,87,1015,1
2015-05-09,18.879166666666663,15.916666666666666,243.16666666666663,20.5625,6.316666666666666,70.58333333333333,0.5,63.833333333333336,38.583333333333336,Sunny,0.0,20,13,05:53:00,20:9:00,12:6:00,10:22:00,22,68,1015,0
2015-05-10,13.808333333333332,11.666666666666666,243.16666666666663,17.9125,6.316666666666666,73.75,0.5,52.5,30.58333333333333,Sunny,0.0,19,13,05:52:00,20:10:00,12:52:00,11:26:00,25,62,1015,0
2015-05-11,18.525,15.5125,243.16666666666663,19.6375,6.316666666666666,68.29166666666667,0.5,54.5,29.33333333333333,Sunny,0.0,20,13,05:51:00,20:11:00,1:35:00,0:32:00,25,62,1016,0
2015-05-12,18.1,15.154166666666669,243.16666666666663,19.841666666666665,6.316666666666666,72.125,0.5,54.958333333333336,31.25,Sunny,0.0,20,14,05:50:00,20:12:00,2:14:00,13:41:00,27,65,1019,0
2015-05-13,25.491666666666664,22.429166666666664,243.16666666666663,36.0,6.316666666666666,63.16666666666666,0.5,64.75,39.208333333333336,Sunny,0.0,21,14,05:49:00,20:13:00,2:51:00,14:49:00,13,62,1018,0
2015-05-14,38.03333333333333,33.2,243.16666666666663,48.4875,6.316666666666666,51.333333333333336,0.5,84.875,60.875,Sunny,0.0,21,14,05:48:00,20:14:00,3:27:00,16:0:00,8,52,1013,1
2015-05-15,26.762500000000003,23.78333333333333,243.16666666666663,38.9,6.316666666666666,61.833333333333336,0.5,79.79166666666667,56.0,Sunny,0.0,23,17,05:47:00,20:15:00,4:4:00,17:10:00,14,55,1014,1
2015-05-16,31.766666666666666,22.8625,243.16666666666663,33.0125,6.316666666666666,65.91666666666667,0.5,76.08333333333333,57.04166666666666,Sunny,1.29,24,18,05:46:00,20:16:00,4:41:00,18:20:00,14,64,1018,1
2015-05-17,50.85833333333333,33.920833333333334,243.16666666666663,44.25416666666666,6.316666666666666,44.54166666666666,0.5,87.45833333333333,62.875,Sunny,0.09,23,18,05:45:00,20:17:00,5:22:00,19:29:00,10,66,1018,1
2015-05-18,39.704166666666666,29.304166666666664,243.16666666666663,22.804166666666664,6.316666666666666,66.16666666666667,0.5,93.375,65.91666666666667,Sunny,0.16,25,17,05:44:00,20:17:00,6:6:00,20:35:00,21,64,1015,1
2015-05-19,36.079166666666666,27.09583333333333,243.16666666666663,23.0875,6.316666666666666,62.833333333333336,0.5,80.0,60.458333333333336,Sunny,0.86,25,17,05:43:00,20:18:00,6:54:00,21:36:00,22,68,1010,1
2015-05-20,44.69166666666666,31.7625,243.16666666666663,28.9875,6.316666666666666,63.04166666666666,0.5,88.04166666666667,63.958333333333336,Sunny,3.24,22,16,05:43:00,20:19:00,7:46:00,22:30:00,13,80,1008,1
2015-05-21,34.69583333333333,24.291666666666668,243.16666666666663,31.666666666666668,6.316666666666666,61.79166666666666,0.5,83.83333333333333,61.41666666666666,Cloudy,0.29,20,16,05:42:00,20:20:00,8:41:00,23:19:00,14,81,1012,1
2015-05-22,43.97083333333333,32.74166666666667,243.16666666666663,36.59166666666667,6.316666666666666,51.91666666666666,0.5,85.70833333333333,62.5,Sunny,0.03,22,15,05:41:00,20:21:00,9:38:00,,9,76,1014,1
2015-05-23,37.925,30.77916666666667,243.16666666666663,43.49583333333334,6.316666666666666,52.5,0.5,92.375,65.58333333333333,Sunny,0.0,25,14,05:40:00,20:22:00,10:35:00,12:2:00,8,70,1011,1
2015-05-24,35.675000000000004,30.6,243.16666666666663,32.40416666666667,6.316666666666666,55.0,0.5,90.29166666666669,64.66666666666667,Sunny,0.75,26,18,05:39:00,20:23:00,11:33:00,12:39:00,13,60,1008,1
2015-05-25,51.1125,41.5875,243.16666666666663,48.69583333333333,6.316666666666666,50.875,0.5,96.54166666666669,66.95833333333333,Sunny,0.2,25,18,05:39:00,20:24:00,0:30:00,1:13:00,8,67,1009,1
2015-05-26,31.166666666666668,23.825,243.16666666666663,35.65416666666667,6.316666666666666,72.875,0.5,99.33333333333331,67.75,Sunny,0.03,24,19,05:38:00,20:25:00,13:26:00,1:44:00,13,62,1008,1
2015-05-27,45.80416666666667,39.30833333333333,243.16666666666663,48.52916666666667,6.316666666666666,48.375,0.5,88.66666666666667,63.66666666666666,Partly cloudy,0.94,21,17,05:37:00,20:26:00,14:22:00,2:13:00,5,66,1005,1
2015-05-28,25.870833333333334,21.175,243.16666666666663,24.704166666666666,6.316666666666666,54.79166666666666,0.5,98.5,67.375,Overcast,0.0,18,17,05:37:00,20:26:00,15:19:00,2:42:00,20,76,1009,1
2015-05-29,15.354166666666666,11.466666666666669,243.16666666666663,20.4125,6.316666666666666,62.125,0.5,53.625,30.75,Partly cloudy,0.0,19,16,05:36:00,20:27:00,16:16:00,3:11:00,21,63,1012,0
2015-05-30,21.929166666666664,18.666666666666668,243.16666666666663,31.1875,6.316666666666666,52.0,0.5,55.91666666666666,29.625,Partly cloudy,0.0,21,15,05:36:00,20:28:00,17:14:00,3:42:00,13,63,1015,0
2015-05-31,42.11666666666667,34.475,243.16666666666663,46.15,6.316666666666666,51.25,0.5,83.95833333333333,57.25,Sunny,0.0,22,14,05:35:00,20:29:00,18:13:00,4:15:00,7,59,1017,1
2015-06-01,16.770833333333332,14.508333333333333,243.16666666666663,20.2375,6.316666666666666,72.20833333333333,0.5,75.33333333333333,50.16666666666666,Sunny,0.0,22,16,05:35:00,20:30:00,19:13:00,4:52:00,24,69,1018,1
2015-06-02,17.733333333333334,12.216666666666669,243.16666666666663,17.241666666666667,6.316666666666666,80.45833333333333,0.5,52.333333333333336,32.458333333333336,Sunny,0.0,23,17,05:34:00,20:30:00,20:12:00,5:34:00,26,75,1017,0
2015-06-03,18.808333333333334,13.55,243.16666666666663,19.829166666666666,6.316666666666666,80.79166666666667,0.5,50.04166666666666,32.416666666666664,Partly cloudy,0.0,22,17,05:34:00,20:31:00,21:9:00,6:21:00,23,74,1017,0
2015-06-04,25.17083333333333,21.2125,243.16666666666663,29.7875,6.316666666666666,70.5,0.5,60.66666666666666,35.0,Sunny,0.0,25,17,05:34:00,20:32:00,22:2:00,7:15:00,15,67,1016,0
2015-06-05,24.116666666666664,20.704166666666666,243.16666666666663,26.258333333333336,6.316666666666666,66.75,0.5,71.29166666666667,48.083333333333336,Partly cloudy,7.19,25,18,05:33:00,20:32:00,22:51:00,8:14:00,21,71,1015,0
2015-06-06,16.083333333333332,12.179166666666667,243.16666666666663,15.008333333333333,6.316666666666666,79.04166666666667,0.5,58.25,35.5,Partly cloudy,0.07,23,19,05:33:00,20:33:00,23:36:00,9:18:00,26,76,1017,0
2015-06-07,18.554166666666667,10.325,243.16666666666663,13.8125,6.316666666666666,81.125,0.5,48.625,32.416666666666664,Partly cloudy,0.02,23,19,05:33:00,20:34:00,,10:24:00,30,73,1019,0
2015-06-08,22.070833333333336,12.366666666666667,243.16666666666663,24.754166666666663,6.316666666666666,68.08333333333333,0.5,46.66666666666666,28.08333333333333,Partly cloudy,0.59,21,17,05:32:00,20:34:00,12:16:00,11:32:00,19,80,1015,0
2015-06-09,34.69583333333333,27.21666666666667,243.16666666666663,40.71666666666667,6.316666666666666,51.375,0.5,63.958333333333336,39.125,Sunny,0.02,22,16,05:32:00,20:35:00,12:54:00,0:40:00,5,72,1012,0
2015-06-10,37.44583333333333,31.016666666666666,243.16666666666663,45.46666666666667,6.316666666666666,43.0,0.5,87.875,63.875,Sunny,2.9,23,17,05:32:00,20:35:00,1:30:00,13:49:00,6,68,1012,1
2015-06-11,27.375,22.04583333333333,243.16666666666663,35.4375,6.316666666666666,53.75,0.5,82.0,60.125,Sunny,0.0,23,18,05:32:00,20:36:00,2:5:00,14:58:00,11,71,1013,1
2015-06-12,28.495833333333334,21.275,243.16666666666663,28.729166666666668,6.316666666666666,58.66666666666666,0.5,72.20833333333333,49.75,Sunny,0.01,25,18,05:32:00,20:36:00,2:40:00,16:6:00,14,75,1016,0
2015-06-13,19.20833333333333,16.466666666666665,243.16666666666663,23.1625,6.316666666666666,70.375,0.5,63.75,37.375,Sunny,0.01,26,19,05:32:00,20:37:00,3:19:00,17:14:00,18,64,1016,0
2015-06-14,33.583333333333336,28.541666666666668,243.16666666666663,41.17083333333333,6.316666666666666,59.958333333333336,0.5,66.0,41.54166666666666,Sunny,0.0,26,19,05:32:00,20:37:00,4:0:00,18:19:00,5,61,1014,0
2015-06-15,42.30416666666667,35.02916666666667,243.16666666666663,53.76666666666667,6.316666666666666,46.16666666666666,0.5,98.08333333333331,67.5,Sunny,2.25,25,21,05:32:00,20:38:00,4:45:00,19:22:00,7,62,1012,1
2015-06-16,35.25833333333333,30.204166666666666,243.16666666666663,36.48333333333333,6.316666666666666,62.708333333333336,0.5,92.95833333333331,65.70833333333333,Sunny,0.95,28,22,05:32:00,20:38:00,5:35:00,20:19:00,13,63,1009,1
2015-06-17,34.0875,29.229166666666668,243.16666666666663,34.28333333333333,6.316666666666666,55.083333333333336,0.5,89.29166666666667,64.41666666666667,Patchy rain possible,2.23,25,21,05:32:00,20:39:00,6:28:00,21:11:00,13,70,1009,1
2015-06-18,16.466666666666665,12.804166666666667,243.16666666666663,16.708333333333332,6.316666666666666,70.16666666666667,0.5,70.45833333333333,47.458333333333336,Thundery outbreaks possible,0.04,25,20,05:32:00,20:39:00,7:25:00,21:57:00,20,78,1006,0
2015-06-19,13.3125,9.620833333333334,243.16666666666663,14.145833333333334,6.316666666666666,79.16666666666667,0.5,39.375,31.625,Partly cloudy,1.2,23,19,05:32:00,20:39:00,8:22:00,22:37:00,23,73,1007,0
2015-06-20,33.7625,27.991666666666664,243.16666666666663,39.1125,6.316666666666666,68.75,0.5,62.458333333333336,40.79166666666666,Sunny,0.0,24,18,05:32:00,20:39:00,9:20:00,23:13:00,8,60,1010,0
2015-06-21,34.12916666666667,28.700000000000003,243.16666666666663,43.80833333333334,6.316666666666666,56.958333333333336,0.5,94.16666666666669,66.20833333333333,Sunny,0.0,26,19,05:32:00,20:40:00,10:18:00,23:45:00,12,57,1010,1
2015-06-22,16.349999999999998,12.991666666666667,243.16666666666663,18.945833333333333,6.316666666666666,61.79166666666666,0.5,64.5,40.458333333333336,Cloudy,0.19,22,19,05:32:00,20:40:00,11:15:00,,26,79,1014,0
2015-06-23,13.066666666666668,10.725,243.16666666666663,21.104166666666668,6.316666666666666,72.91666666666667,0.5,46.625,29.666666666666668,Thundery outbreaks possible,6.42,23,19,05:33:00,20:40:00,0:11:00,12:14:00,19,74,1013,0
2015-06-24,29.45,26.066666666666663,243.16666666666663,41.87083333333333,6.316666666666666,49.375,0.5,57.958333333333336,33.75,Sunny,0.09,24,18,05:33:00,20:40:00,13:8:00,12:43:00,7,70,1014,0
2015-06-25,36.329166666666666,30.1625,243.16666666666663,43.895833333333336,6.316666666666666,47.41666666666666,0.5,92.33333333333331,65.54166666666667,Sunny,0.02,24,18,05:33:00,20:40:00,14:4:00,1:12:00,11,65,1013,1
2015-06-26,23.7,19.89583333333333,243.16666666666663,33.725,6.316666666666666,67.45833333333333,0.5,73.70833333333333,49.0,Sunny,0.01,24,19,05:34:00,20:40:00,15:1:00,1:42:00,12,59,1011,0
2015-06-27,17.204166666666666,14.033333333333331,243.16666666666663,24.325,6.316666666666666,65.5,0.5,64.375,38.125,Sunny,0.0,24,19,05:34:00,20:40:00,15:59:00,2:13:00,20,64,1009,0
2015-06-28,20.695833333333333,15.804166666666667,243.16666666666663,25.291666666666668,6.316666666666666,65.125,0.5,49.91666666666666,28.25,Sunny,0.08,25,19,05:34:00,20:40:00,16:59:00,2:48:00,13,59,1011,0
2015-06-29,29.28333333333333,24.729166666666668,243.16666666666663,34.983333333333334,6.316666666666666,54.333333333333336,0.5,71.95833333333333,48.91666666666666,Sunny,0.5,25,19,05:35:00,20:40:00,17:58:00,3:28:00,11,64,1015,0
2015-06-30,21.3625,17.858333333333334,243.16666666666663,29.429166666666664,6.316666666666666,50.958333333333336,0.5,67.70833333333333,43.66666666666666,Sunny,0.0,25,20,05:35:00,20:40:00,18:57:00,4:12:00,12,58,1017,0
